Data,Dia da Semana,Horário,Origem,Destino,Preço,Deep Link
2023-12-01,0,0,GRU,AKL,7834.0,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fgtbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-31939%25257C774%25257C11952%25257C2023-12-01T01%25253A20%25257C11089%25257C2023-12-01T21%25253A45%25257C865%25257C-%25257C-%25257C-%25253Bflight%25257C-31939%25257C920%25257C11089%25257C2023-12-02T01%25253A40%25257C9393%25257C2023-12-03T03%25253A55%25257C975%25257C-%25257C-%25257C-%2526carriers%253D-31939%2526operators%253D-31939%25253B-31939%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D7834.00%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJL0kqEmLm2BArxcyx0VOh4ciS1WxGTAqMAD9ggoMcAAAA%25257C-5376657856496929192%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A33%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,11994.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C8036%25257C11952%25257C2023-12-01T13%25253A15%25257C16137%25257C2023-12-01T17%25253A30%25257C255%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D11994.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C7453348005846887746%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A33%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,10580.22,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fmaxm%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C3346%25257C11952%25257C2023-12-01T13%25253A55%25257C11824%25257C2023-12-01T14%25253A55%25257C60%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C771%25257C11824%25257C2023-12-01T17%25253A10%25257C16137%25257C2023-12-01T21%25253A57%25257C287%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D10580.22%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mLJTazIFWLm2BArxcyx0VOh4ciS1WxGTAqMAIZl_CscAAAA%25257C7434597515213660197%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A42%2526pqid%253Dfalse%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,12669.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C8016%25257C11952%25257C2023-12-01T14%25253A20%25257C14412%25257C2023-12-01T17%25253A00%25257C160%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C407%25257C14412%25257C2023-12-01T18%25253A41%25257C16137%25257C2023-12-01T21%25253A15%25257C154%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D12669.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C-2328697124551165815%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A33%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,10874.27,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fmaxm%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C3420%25257C11952%25257C2023-12-01T14%25253A50%25257C15475%25257C2023-12-01T16%25253A30%25257C100%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C741%25257C15475%25257C2023-12-01T18%25253A40%25257C16137%25257C2023-12-01T22%25253A03%25257C203%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D10874.27%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mLJTazIFWLm2BArxcyx0VOh4ciS1WxGTAqMAIZl_CscAAAA%25257C4455161934255655754%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A42%2526pqid%253Dfalse%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,8364.94,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fqata%252F1%252F11952.9393.2023-12-01%252Fair%252Fairli%252Fflights%253Fitinerary%253Dflight%25257C-31939%25257C5087%25257C11952%25257C2023-12-01T15%25253A25%25257C13870%25257C2023-12-02T05%25253A45%25257C620%25257CNLBRR1RI%25257CN%25257CECRRBRR2%25253Bflight%25257C-31939%25257C148%25257C13870%25257C2023-12-02T08%25253A15%25257C11089%25257C2023-12-02T16%25253A45%25257C390%25257CNLBRR1RI%25257CN%25257CECRRBRR2%25253Bflight%25257C-31939%25257C920%25257C11089%25257C2023-12-03T02%25253A55%25257C9393%25257C2023-12-04T05%25253A00%25257C965%25257CNLBRR1RI%25257CN%25257CECRRBRR2%2526carriers%253D-31939%2526operators%253D-32222%25253B-31939%25253B-31939%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D8364.94%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mIpTCxJFGLm6DCTYubY6KnQcGTJajYjJgVGALRCDYEcAAAA%25257C8904948773129723629%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A32%2526pqid%253Dfalse%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,11952.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C631%25257C11952%25257C2023-12-01T16%25253A45%25257C16137%25257C2023-12-01T20%25253A55%25257C250%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D11952.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C-3317375213080415737%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A33%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,10549.34,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fmaxm%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C753%25257C11952%25257C2023-12-01T18%25253A00%25257C16137%25257C2023-12-01T22%25253A14%25257C254%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D10549.34%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mLJTazIFWLm2BArxcyx0VOh4ciS1WxGTAqMAIZl_CscAAAA%25257C490984143523355213%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A42%2526pqid%253Dfalse%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,5993.0,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fgtbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-31939%25257C780%25257C11952%25257C2023-12-01T20%25253A15%25257C11089%25257C2023-12-02T16%25253A40%25257C865%25257C-%25257C-%25257C-%25253Bflight%25257C-31939%25257C920%25257C11089%25257C2023-12-03T02%25253A55%25257C9393%25257C2023-12-04T05%25253A00%25257C965%25257C-%25257C-%25257C-%2526carriers%253D-31939%2526operators%253D-31939%25253B-31939%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D5993.00%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJL0kqEmLm2BArxcyx0VOh4ciS1WxGTAqMAD9ggoMcAAAA%25257C-1045762050772159006%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A33%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,0,0,GRU,AKL,11874.3,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fmaxm%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32695%25257C97%25257C11952%25257C2023-12-01T21%25253A45%25257C18395%25257C2023-12-02T06%25253A10%25257C625%25257C-%25257C-%25257C-%25253Bflight%25257C-32695%25257C301%25257C18395%25257C2023-12-02T07%25253A10%25257C18411%25257C2023-12-02T10%25253A00%25257C350%25257C-%25257C-%25257C-%25253Bflight%25257C-32695%25257C39%25257C18411%25257C2023-12-02T23%25253A45%25257C9393%25257C2023-12-03T10%25253A55%25257C-%25257C-%25257C-%25257C-%2526carriers%253D-32695%2526operators%253D-32695%25253B-32695%25253B-32695%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Db5d61f45-ec20-4fa6-9643-84aa7706b78d%2526ticket_price%253D11874.30%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253D028bf206-d67b-4286-9c4a-d2cb4ebc6746%2526q_ids%253DH4sIAAAAAAAA_-OS4mLJTazIFWLm2BArxcyx0VOh4ciS1WxGTAqMAIZl_CscAAAA%25257C-8863746973735276380%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-27T02%25253A44%25253A42%2526pqid%253Dfalse%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
