Data,Dia da Semana,Horário,Origem,Destino,Preço,Deep Link
2023-12-01,6,15,GRU,AKL,7834.0,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fgtbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-31939%25257C774%25257C11952%25257C2023-12-01T01%25253A20%25257C11089%25257C2023-12-01T21%25253A45%25257C865%25257C-%25257C-%25257C-%25253Bflight%25257C-31939%25257C920%25257C11089%25257C2023-12-02T01%25253A40%25257C9393%25257C2023-12-03T03%25253A55%25257C975%25257C-%25257C-%25257C-%2526carriers%253D-31939%2526operators%253D-31939%25253B-31939%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D7834.00%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJL0kqEmLm2BArxcyx0VOh4ciS1WxGTAqMAD9ggoMcAAAA%25257C-5376657856496929192%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A27%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,9648.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C3350%25257C11952%25257C2023-12-01T10%25253A20%25257C11824%25257C2023-12-01T11%25253A20%25257C60%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C771%25257C11824%25257C2023-12-01T17%25253A10%25257C16137%25257C2023-12-01T21%25253A57%25257C287%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D9648.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C-7290849414153454886%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A26%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,9615.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C8036%25257C11952%25257C2023-12-01T13%25253A15%25257C16137%25257C2023-12-01T17%25253A30%25257C255%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D9615.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C7453348005846887746%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A26%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,10546.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C3346%25257C11952%25257C2023-12-01T13%25253A55%25257C11824%25257C2023-12-01T14%25253A55%25257C60%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C771%25257C11824%25257C2023-12-01T17%25253A10%25257C16137%25257C2023-12-01T21%25253A57%25257C287%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D10546.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C7434597515213660197%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A26%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,10332.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C8016%25257C11952%25257C2023-12-01T14%25253A20%25257C14412%25257C2023-12-01T17%25253A00%25257C160%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C407%25257C14412%25257C2023-12-01T18%25253A41%25257C16137%25257C2023-12-01T21%25253A15%25257C154%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D10332.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C-2328697124551165815%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A26%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,10874.27,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fmaxm%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C3420%25257C11952%25257C2023-12-01T14%25253A50%25257C15475%25257C2023-12-01T16%25253A30%25257C100%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C741%25257C15475%25257C2023-12-01T18%25253A40%25257C16137%25257C2023-12-01T22%25253A03%25257C203%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-31222%25253B-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D10874.27%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mLJTazIFWLm2BArxcyx0VOh4ciS1WxGTAqMAIZl_CscAAAA%25257C4455161934255655754%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A41%2526pqid%253Dfalse%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,9615.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C631%25257C11952%25257C2023-12-01T16%25253A45%25257C16137%25257C2023-12-01T20%25253A55%25257C250%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D9615.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C-3317375213080415737%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A26%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,10515.99,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Farbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32115%25257C753%25257C11952%25257C2023-12-01T18%25253A00%25257C16137%25257C2023-12-01T22%25253A14%25257C254%25257C-%25257C-%25257C-%25253Bflight%25257C-32115%25257C801%25257C16137%25257C2023-12-02T00%25253A40%25257C9393%25257C2023-12-03T05%25253A20%25257C760%25257C-%25257C-%25257C-%2526carriers%253D-32115%2526operators%253D-32115%25253B-32115%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D10515.99%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJLEoqEmLm2BArxcyx0VOh4ciS1WxGTAqMABVAdd4cAAAA%25257C490984143523355213%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A26%2526transfer_protection%253Dprotected%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,5993.0,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fgtbr%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-31939%25257C780%25257C11952%25257C2023-12-01T20%25253A15%25257C11089%25257C2023-12-02T16%25253A40%25257C865%25257C-%25257C-%25257C-%25253Bflight%25257C-31939%25257C920%25257C11089%25257C2023-12-03T02%25253A55%25257C9393%25257C2023-12-04T05%25253A00%25257C965%25257C-%25257C-%25257C-%2526carriers%253D-31939%2526operators%253D-31939%25253B-31939%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D5993.00%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mJJL0kqEmLm2BArxcyx0VOh4ciS1WxGTAqMAD9ggoMcAAAA%25257C-1045762050772159006%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A27%2526pqid%253Dtrue%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
2023-12-01,6,15,GRU,AKL,11874.3,https://agw.skyscnr.com/v1/redirect?pageUrl=https%3A%2F%2Fskyscanner.pxf.io%2Fc%2F2850210%2F1103265%2F13416%3Fu%3Dhttps%253A%252F%252Fwww.skyscanner.com.br%252Ftransport_deeplink%252F4.0%252FBR%252Fpt-BR%252FBRL%252Fmaxm%252F1%252F11952.9393.2023-12-01%252Fair%252Ftrava%252Fflights%253Fitinerary%253Dflight%25257C-32695%25257C97%25257C11952%25257C2023-12-01T21%25253A45%25257C18395%25257C2023-12-02T06%25253A10%25257C625%25257C-%25257C-%25257C-%25253Bflight%25257C-32695%25257C301%25257C18395%25257C2023-12-02T07%25253A10%25257C18411%25257C2023-12-02T10%25253A00%25257C350%25257C-%25257C-%25257C-%25253Bflight%25257C-32695%25257C39%25257C18411%25257C2023-12-02T23%25253A45%25257C9393%25257C2023-12-03T10%25253A55%25257C-%25257C-%25257C-%25257C-%2526carriers%253D-32695%2526operators%253D-32695%25253B-32695%25253B-32695%2526passengers%253D1%2526channel%253Ddataapi%2526cabin_class%253Deconomy%2526fps_session_id%253Dec7d2798-a593-4f2b-8b97-779652711cc9%2526ticket_price%253D11874.30%2526is_npt%253Dfalse%2526is_multipart%253Dfalse%2526client_id%253Dskyscanner_b2b%2526request_id%253Da1f7928d-c433-4ec7-9b24-a01a1025c7aa%2526q_ids%253DH4sIAAAAAAAA_-OS4mLJTazIFWLm2BArxcyx0VOh4ciS1WxGTAqMAIZl_CscAAAA%25257C-8863746973735276380%25257C2%2526q_sources%253DJACQUARD%2526commercial_filters%253Dfalse%2526q_datetime_utc%253D2023-11-26T17%25253A35%25253A41%2526pqid%253Dfalse%2526api_logo%253Dhttps%25253A%25252F%25252Flogos.skyscnr.com%25252Fimages%25252Fpartners%25252Fdefault.png%2526api_pbs%253Dtrue%2526app_id%253D8CdRAjdoIPZ7vf%2525252FMr2u7vmOc2%2525252FPxu0y10PoO3nTomKERbn9Ld6H6QkxJI4f%2525252BkMMp&impactMediaPartnerId=2850210
